PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
18188,1,2018,TB,27,De'Vante Harris,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,1.60,0.00,0.00,0.00,0.00,0.60,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
18332,1,2018,TB,29,Ryan Smith,CB,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,29.00,0.20,0.10,0.70,0.20,6.60,1.50,0.70,0.10,0.70,0.10,0.00,0.00,0.00,0.00,0.00,0.00,89.67,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
18372,1,2018,TB,39,Isaiah Johnson,SS,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.10,3.00,0.20,0.10,0.70,0.20,0.60,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.07,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
18375,1,2018,TB,25,Peyton Barber,RB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,199.00,808.00,4.1,6.00,0.00,32.40,24.00,190.00,7.9,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.80,RB,,0.00,7,4,151.80,0.00,0.00,0.00,0.00,0.00,164.80,67.00,68.50,33
18376,1,2018,TB,45,Alan Cross,FB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,10.20,6.00,64.00,10.7,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40,RB,,0.00,0,0,7.40,0.00,0.00,0.00,0.00,0.00,11.40,458.00,365.00,33
18380,1,2018,TB,75,Davonte Lambert,DT,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,1.40,0.50,0.20,1.40,0.40,0.30,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.84,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
18686,1,2018,TB,89,Jake Lampman,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,702.00,685.00,33
18708,1,2018,TB,35,Javien Elliott,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.70,0.00,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
18880,1,2018,TB,12,Chris Godwin,WR,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,56.70,42.00,670.00,16.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00,WR,,0.00,1,1,118.00,0.00,0.00,0.00,0.00,0.00,139.00,142.40,135.30,33
18901,1,2018,TB,80,OJ Howard,TE,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,48.24,36.00,477.00,13.2,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.70,TE,,0.00,3,3,83.70,0.00,0.00,0.00,0.00,0.00,101.70,155.60,157.20,33
18942,1,2018,TB,21,Justin Evans,SS,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,25.00,0.50,0.20,1.40,0.40,3.60,1.50,0.70,0.10,2.70,0.20,0.00,0.00,0.00,0.00,0.00,0.00,84.04,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
19175,1,2018,TB,44,Dalton Crossan,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,453.00,438.00,33
19335,1,2018,TB,82,Antony Auclair,TE,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,6.80,4.00,29.00,7.2,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,TE,,0.00,,,2.90,0.00,0.00,0.00,0.00,0.00,5.90,533.00,515.00,33
19338,1,2018,TB,49,Riley Bullough,ILB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,3.20,1.90,0.80,5.60,1.70,0.50,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.46,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
19347,1,2018,TB,83,Thomas Sperbeck,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1125.00,1108.00,33
19348,1,2018,TB,85,Jesus Wilson,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.00,329.00,33
19563,1,2018,TB,52,Nigel Harris,OLB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,2.10,0.20,0.10,0.70,0.20,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.42,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
19834,1,2018,TB,50,Vita Vea,DT,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,2.60,1.60,0.70,4.90,1.50,0.30,0.30,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.49,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
19861,1,2018,TB,27,Ronald Jones II,RB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,149.00,561.00,3.8,3.00,0.00,26.98,19.00,149.00,7.8,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,RB,,0.00,9,8,102.50,0.00,0.00,0.00,0.00,0.00,113.00,92.70,115.10,33
19892,1,2018,TB,33,Carlton Davis,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.30,4.20,0.20,0.10,0.70,0.20,2.00,0.30,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.17,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
19893,1,2018,TB,36,M.J. Stewart,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,1.10,0.00,0.00,0.00,0.00,0.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.55,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
19922,1,2018,TB,17,Justin Watson,WR,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.25,1.00,0,0.00,0.00,4.62,3.00,67.00,22.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,WR,,0.00,1,1,8.30,0.00,0.00,0.00,0.00,0.00,9.80,388.00,345.00,33
19954,1,2018,TB,31,Jordan Whitehead,FS,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.80,2.90,0.20,0.10,0.70,0.20,0.50,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
20046,1,2018,TB,41,Jack Cichy,OLB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.20,4.10,1.20,0.50,3.50,1.00,0.50,0.30,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.80,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
20188,1,2018,TB,10,Jason Reese,TE,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,959.00,942.00,33
20189,1,2018,TB,72,Demone Harris,DE,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,1.40,1.20,0.50,3.50,1.00,0.30,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
20368,1,2018,TB,8,Austin Allen,QB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,QB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,968.00,951.00,33
20370,1,2018,TB,85,Donnie Ernsberger,TE,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,969.00,952.00,33
20472,1,2018,TB,38,Shaun Wilson,RB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,10.00,38.00,3.8,0.00,0.00,2.92,2.00,17.00,8.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,RB,,0.00,,,6.50,0.00,0.00,0.00,0.00,0.00,7.50,974.00,957.00,33
20473,1,2018,TB,2,Sergio Bailey II,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1031.00,1014.00,33
20476,1,2018,TB,30,Trevor Moore,K,ST,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,K,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,953.00,936.00,33
20504,1,2018,TB,0,Ervin Phillips,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,975.00,958.00,33
20505,1,2018,TB,0,Sergio Bailey,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,976.00,959.00,33
20506,1,2018,TB,0,Tanner Hudson,TE,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,977.00,960.00,33
20655,1,2018,TB,56,Shaheed Salmon,ILB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.50,0.50,0.20,1.40,0.40,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.69,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,33
3601,1,2018,TEN,14,Eric Weems,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704.00,687.00,34
5334,1,2018,TEN,59,Wesley Woodyard,ILB,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.10,35.00,6.30,2.70,18.90,5.70,3.80,1.30,0.60,0.00,0.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,118.69,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,34
6211,1,2018,TEN,83,Harry Douglas,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697.00,680.00,34
7175,1,2018,TEN,82,Delanie Walker,TE,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,91.12,67.00,779.00,11.6,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.90,TE,,0.00,11,15,147.40,0.00,0.00,0.00,0.00,0.00,180.90,82.30,76.20,34
8750,1,2018,TEN,4,Ryan Succop,K,ST,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.25,25.00,37.00,0.00,0.00,0.00,112.00,K,,38.00,0,0,112.00,0.00,0.00,0.00,0.00,0.00,112.00,355.00,174.20,34
8950,1,2018,TEN,98,Brian Orakpo,OLB,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.40,11.20,16.90,7.20,50.40,15.10,1.90,1.10,0.50,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,87.84,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,34
12212,1,2018,TEN,33,Kendrick Lewis,SS,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,5.60,0.70,0.30,2.10,0.60,1.00,0.30,0.20,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.61,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,34
12305,1,2018,TEN,91,Derrick Morgan,OLB,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,7.70,17.60,7.50,52.50,15.80,2.20,1.10,0.50,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,81.60,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,34
12708,1,2018,TEN,33,Dion Lewis,RB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,160.00,697.00,4.4,5.00,0.00,61.92,43.00,340.00,7.9,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.70,RB,,0.00,16,16,165.20,0.00,0.00,0.00,0.00,0.00,187.70,62.40,55.10,34
12912,1,2018,TEN,99,Jurrell Casey,DT,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.10,17.00,12.00,5.10,35.70,10.70,1.10,1.10,0.60,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,86.97,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,34
12982,1,2018,TEN,7,Blaine Gabbert,QB,OFF,16,16,29.00,17.00,198.00,58.6,6.8,11.6,1.00,1.00,76.51,0.00,0.00,0.00,12.00,12.00,1,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.12,QB,,0.00,0,0,12.12,0.00,0.00,0.00,0.00,0.00,12.12,560.00,556.00,34
13124,1,2018,TEN,29,DeMarco Murray,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,39,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,645.00,628.00,34
13370,1,2018,TEN,88,Luke Stocker,TE,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1.57,1.00,16.00,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,TE,,0.00,,,2.10,0.00,0.00,0.00,0.00,0.00,2.60,577.00,552.00,34
13788,1,2018,TEN,18,Rishard Matthews,WR,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,103.84,59.00,802.00,13.6,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.20,WR,,0.00,2,2,139.70,0.00,0.00,0.00,0.00,0.00,169.20,167.60,161.90,34
